l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,600984.SH,建设机械,20040629,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,002016.SZ,世荣兆业,20040708,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850174.SI,其他养殖,600965.SH,福成股份,20040712,,Y
801890.SI,机械设备,801074.SI,专用设备,850721.SI,纺织服装设备,002021.SZ,中捷资源,20040714,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,002022.SZ,科华生物,20040719,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,002023.SZ,海特高新,20040719,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002026.SZ,山东威达,20040726,,Y
801030.SI,基础化工,801033.SI,化学原料,850324.SI,其他化学原料,002648.SZ,卫星化学,20220729,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,301592.SZ,六九一二,20241011,,Y
801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,688726.SH,拉普拉斯,20241011,,Y
801960.SI,石油石化,801962.SI,油服工程,859621.SI,油田服务,920088.BJ,科力股份,20241029,,Y
801030.SI,基础化工,801036.SI,塑料,850353.SI,改性塑料,920066.BJ,科拜尔,20241031,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,600030.SH,中信证券,20030106,,Y
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600012.SH,皖通高速,20030107,,Y
801950.SI,煤炭,801952.SI,焦炭Ⅱ,859521.SI,焦炭Ⅲ,600408.SH,安泰集团,20030212,,Y
801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备,920111.BJ,聚星科技,20241029,,Y
801120.SI,食品饮料,801126.SI,非白酒,851232.SI,啤酒,600573.SH,惠泉啤酒,20030226,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,301275.SZ,汉朔科技,20250221,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600513.SH,联环药业,20030319,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,600039.SH,四川路桥,20030325,,Y
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,301479.SZ,弘景光电,20250221,,Y
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,603271.SH,永杰新材,20250221,,Y
801170.SI,交通运输,801991.SI,航空机场,851751.SI,机场,600004.SH,白云机场,20030428,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,301560.SZ,众捷汽车,20250410,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,600570.SH,恒生电子,20031211,,Y
801050.SI,有色金属,801054.SI,小金属,850541.SI,稀土,600392.SH,盛和资源,20030529,,Y
801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统,603202.SH,天有为,20250410,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600436.SH,片仔癀,20030616,,Y
801140.SI,轻工制造,801143.SI,造纸,851413.SI,特种纸,600433.SH,冠豪高新,20030617,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,603279.SH,景津装备,20250410,,Y
801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,600031.SH,三一重工,20030626,,Y
801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,600435.SH,北方导航,20030701,,Y
801130.SI,纺织服饰,801133.SI,饰品,851333.SI,其他饰品,600439.SH,瑞贝卡,20030707,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,600271.SH,航天信息,20030707,,Y
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,600425.SH,青松建化,20030721,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600546.SH,山煤国际,20030729,,Y
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,600485.SH,*ST信威(退市),20030804,,Y
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600020.SH,中原高速,20030801,,Y
801050.SI,有色金属,801053.SI,贵金属,850531.SI,黄金,600489.SH,中金黄金,20030812,,Y
801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件,600480.SH,凌云股份,20030812,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,600348.SH,华阳股份,20030819,,Y
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,600487.SH,亨通光电,20030821,,Y
801050.SI,有色金属,801053.SI,贵金属,850531.SI,黄金,600547.SH,山东黄金,20030826,,Y
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,600449.SH,宁夏建材,20030825,,Y
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,600462.SH,退市九有(退市),20030901,,Y
801050.SI,有色金属,801054.SI,小金属,850544.SI,其他小金属,600432.SH,退市吉恩(退市),20030901,,Y
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,600015.SH,华夏银行,20030910,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,600429.SH,三元股份,20030915,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,920037.BJ,广信科技,20250626,,Y
801040.SI,钢铁,801045.SI,特钢Ⅱ,850412.SI,特钢Ⅲ,600507.SH,方大特钢,20030930,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600403.SH,大有能源,20031009,,Y
801730.SI,电力设备,801738.SI,电网设备,857321.SI,电网自动化设备,600406.SH,国电南瑞,20031015,,Y
801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂,600469.SH,风神股份,20031016,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600021.SH,上海电力,20031027,,Y
801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,600184.SH,光电股份,20031104,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构,600477.SH,杭萧钢构,20031107,,Y
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600900.SH,长江电力,20031111,,Y
801890.SI,机械设备,801074.SI,专用设备,850721.SI,纺织服装设备,600545.SH,卓郎智能,20031128,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,600476.SH,湘邮科技,20031205,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,600446.SH,金证股份,20031219,,Y
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,600983.SH,惠而浦,20040709,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,600973.SH,宝胜股份,20040730,,Y
801760.SI,传媒,801765.SI,广告营销,857652.SI,广告媒体,002027.SZ,分众传媒,20040803,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,002029.SZ,七匹狼,20040805,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,002030.SZ,达安基因,20040806,,Y
801130.SI,纺织服饰,801131.SI,纺织制造,851314.SI,印染,600987.SH,航民股份,20040806,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600971.SH,恒源煤电,20040816,,Y
801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,920101.BJ,志高机械,20250805,,Y
801110.SI,家用电器,801113.SI,小家电,851131.SI,厨房小家电,002032.SZ,苏泊尔,20040816,,Y
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,600978.SH,*ST宜生(退市),20040823,,Y
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,600961.SH,株冶集团,20040826,,Y
801110.SI,家用电器,801114.SI,厨卫电器,851141.SI,厨房电器,002035.SZ,华帝股份,20040827,,Y
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002037.SZ,保利联合,20040907,,Y
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,000905.SZ,厦门港务,20050701,,Y
801210.SI,社会服务,801993.SI,旅游及景区,852112.SI,自然景区,600054.SH,黄山旅游,20050701,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600027.SH,华电国际,20050203,,Y
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,002039.SZ,黔源电力,20050302,,Y
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,002040.SZ,南京港,20050223,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857243.SI,国际工程,600970.SH,中材国际,20050323,,Y
801010.SI,农林牧渔,801016.SI,种植业,850111.SI,种子,002041.SZ,登海种业,20050324,,Y
801130.SI,纺织服饰,801131.SI,纺织制造,851312.SI,棉纺,002042.SZ,华孚时尚,20050330,,Y
801710.SI,建筑材料,801713.SI,装修建材,850614.SI,其他建材,002043.SZ,兔宝宝,20050406,,Y
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,002044.SZ,美年健康,20050411,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002047.SZ,*ST宝鹰,20050530,,Y
801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件,002048.SZ,宁波华翔,20050601,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,002049.SZ,紫光国微,20050530,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000600.SZ,建投能源,20060907,,Y
801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ,000652.SZ,泰达股份,20060901,,Y
801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ,600669.SH,*ST鞍成(退市),20060901,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857243.SI,国际工程,002051.SZ,中工国际,20060616,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601001.SH,晋控煤业,20060621,,Y
801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ,601988.SH,中国银行,20060531,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,002065.SZ,东华软件,20060808,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002063.SZ,远光软件,20060823,,Y
801710.SI,建筑材料,801713.SI,装修建材,850615.SI,耐火材料,002066.SZ,瑞泰科技,20060823,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,600048.SH,保利发展,20060711,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,601666.SH,平煤股份,20061121,,Y
801170.SI,交通运输,801179.SI,铁路公路,851771.SI,铁路运输,601006.SH,大秦铁路,20060801,,Y
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,002071.SZ,长城退(退市),20060919,,Y
801030.SI,基础化工,801037.SI,橡胶,850363.SI,炭黑,002068.SZ,黑猫股份,20060915,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,002062.SZ,宏润建设,20060808,,Y
801010.SI,农林牧渔,801015.SI,渔业,850122.SI,水产养殖,002069.SZ,獐子岛,20060919,,Y
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,002067.SZ,景兴纸业,20060915,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,601699.SH,潞安环能,20060922,,Y
801140.SI,轻工制造,801142.SI,家居用品,851439.SI,卫浴制品,002084.SZ,海鸥住工,20061121,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002081.SZ,金螳螂,20061120,,Y
801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂,002085.SZ,万丰奥威,20061127,,Y
801710.SI,建筑材料,801712.SI,玻璃玻纤,857122.SI,玻纤制造,002080.SZ,中材科技,20061120,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,601588.SH,北辰实业,20061016,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002073.SZ,软控股份,20061018,,Y
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,600017.SH,日照港,20061017,,Y
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,002074.SZ,国轩高科,20061018,,Y
801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ,601398.SH,工商银行,20061026,,Y
801710.SI,建筑材料,801713.SI,装修建材,850615.SI,耐火材料,002088.SZ,鲁阳节能,20061129,,Y
801130.SI,纺织服饰,801131.SI,纺织制造,851312.SI,棉纺,002087.SZ,新纺退(退市),20061129,,Y
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,002092.SZ,中泰化学,20061207,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002089.SZ,新海退(退市),20061129,,Y
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,002078.SZ,太阳纸业,20061026,,Y
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,601872.SH,招商轮船,20061130,,Y
801760.SI,传媒,801767.SI,数字媒体,857674.SI,门户网站,002095.SZ,生意宝,20061214,,Y
801130.SI,纺织服饰,801131.SI,纺织制造,851312.SI,棉纺,002083.SZ,孚日股份,20061121,,Y
801130.SI,纺织服饰,801131.SI,纺织制造,851315.SI,辅料,002098.SZ,浔兴股份,20061220,,Y
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002096.SZ,易普力,20061220,,Y
801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,002097.SZ,山河智能,20061220,,Y
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,002099.SZ,海翔药业,20061226,,Y
801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件,002101.SZ,广东鸿图,20061228,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,601991.SH,大唐发电,20061219,,Y
801170.SI,交通运输,801179.SI,铁路公路,851771.SI,铁路运输,601333.SH,广深铁路,20061220,,Y
801010.SI,农林牧渔,801016.SI,种植业,850111.SI,种子,600354.SH,敦煌种业,20070702,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,002157.SZ,正邦科技,20070816,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,002124.SZ,天邦食品,20070402,,Y
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,000635.SZ,英力特,20070702,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002161.SZ,远望谷,20070820,,Y
801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,002165.SZ,红宝丽,20070822,,Y
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,002108.SZ,沧州明珠,20070124,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851422.SI,印刷,002117.SZ,东港股份,20070301,,Y
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002106.SZ,莱宝高科,20070112,,Y
801040.SI,钢铁,801044.SI,普钢,850441.SI,长材,002110.SZ,三钢闽光,20070125,,Y
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,601003.SH,柳钢股份,20070227,,Y
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,002160.SZ,常铝股份,20070820,,Y
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,601600.SH,中国铝业,20070430,,Y
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,002171.SZ,楚江新材,20070920,,Y
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,002114.SZ,罗平锌电,20070214,,Y
801050.SI,有色金属,801053.SI,贵金属,850531.SI,黄金,002155.SZ,湖南黄金,20070815,,Y
801050.SI,有色金属,801054.SI,小金属,850544.SI,其他小金属,002167.SZ,东方锆业,20070912,,Y
801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料,002119.SZ,康强电子,20070302,,Y
801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,002156.SZ,通富微电,20070815,,Y
801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,002185.SZ,华天科技,20071119,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002134.SZ,天津普林,20070515,,Y
801080.SI,电子,801083.SI,元件,850823.SI,被动元件,002199.SZ,*ST东晶,20071220,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,002154.SZ,报喜鸟,20070815,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,000338.SZ,潍柴动力,20070430,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,002126.SZ,银轮股份,20070418,,Y
801880.SI,汽车,801881.SI,摩托车及其他,858811.SI,其他运输设备,002105.SZ,信隆健康,20070112,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装,002191.SZ,劲嘉股份,20071204,,Y
801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货,002187.SZ,广百股份,20071120,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002198.SZ,嘉应制药,20071217,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,000650.SZ,仁和药业,20070702,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002107.SZ,沃华医药,20070124,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002118.SZ,*ST紫鑫(退市),20070301,,Y
801170.SI,交通运输,801178.SI,物流,851784.SI,快递,002120.SZ,韵达股份,20070306,,Y
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,601866.SH,中远海发,20071211,,Y
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,601919.SH,中远海控,20070626,,Y
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,601008.SH,连云港,20070425,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,002146.SZ,荣盛发展,20070807,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,000656.SZ,*ST金科,20070702,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,000671.SZ,ST阳光城(退市),20070702,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,002133.SZ,广宇集团,20070427,,Y
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,002091.SZ,江苏国泰,20070702,,Y
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,601999.SH,出版传媒,20071220,,Y
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,002181.SZ,粤传媒,20071115,,Y
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002115.SZ,三维通信,20070214,,Y
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,002123.SZ,梦网科技,20070328,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002194.SZ,武汉凡谷,20071206,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601918.SH,新集能源,20071217,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601088.SH,中国神华,20071008,,Y
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,002128.SZ,电投能源,20070418,,Y
801960.SI,石油石化,801962.SI,油服工程,859621.SI,油田服务,601808.SH,中海油服,20070927,,Y
801960.SI,石油石化,801963.SI,炼化及贸易,859631.SI,炼油化工,601857.SH,中国石油,20071101,,Y
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,002158.SZ,汉钟精机,20070816,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002164.SZ,宁波东力,20070822,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,601002.SH,晋亿实业,20070125,,Y
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,002184.SZ,海得控制,20071115,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,002152.SZ,广电运通,20070810,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,002177.SZ,御银股份,20071031,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,002197.SZ,证通电子,20071217,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,002195.SZ,岩山科技,20071211,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002153.SZ,石基信息,20070810,,Y
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,002174.SZ,游族网络,20070924,,Y
801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理,002143.SZ,印纪退(退市),20070718,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构,002135.SZ,东南网架,20070528,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857242.SI,化学工程,002140.SZ,东华科技,20070711,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,002116.SZ,中国海诚,20070214,,Y
801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,002196.SZ,方正电机,20071211,,Y
801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机,002202.SZ,金风科技,20071225,,Y
